Timestamp,UnitName,HeatProduced,ElectricityProduced,ProductionCost,FuelConsumption,CO2Emissions
08/16/2024 02:00:00,HP1,1.6,-6,1044,0,0
08/16/2024 03:00:00,GB1,0,0,0,0,0
08/16/2024 03:00:00,OB1,0,0,0,0,0
08/16/2024 03:00:00,HP1,1.55,-6,965.93,0,0
08/16/2024 04:00:00,GB1,0,0,0,0,0
08/16/2024 04:00:00,OB1,0,0,0,0,0
08/16/2024 04:00:00,HP1,1.6,-6,1008,0,0
08/16/2024 05:00:00,GB1,0,0,0,0,0
08/16/2024 05:00:00,OB1,0,0,0,0,0
08/16/2024 05:00:00,HP1,1.68,-6,1216.03,0,0
08/16/2024 06:00:00,GB1,0,0,0,0,0
08/16/2024 06:00:00,OB1,0,0,0,0,0
08/16/2024 06:00:00,HP1,1.71,-6,1413.71,0,0
08/16/2024 07:00:00,GB1,0,0,0,0,0
08/16/2024 07:00:00,OB1,0,0,0,0,0
08/16/2024 07:00:00,HP1,1.78,-6,1581.58,0,0
08/16/2024 08:00:00,GB1,0,0,0,0,0
08/16/2024 08:00:00,OB1,0,0,0,0,0
08/16/2024 08:00:00,HP1,2.04,-6,1944.63,0,0
08/16/2024 09:00:00,GB1,0,0,0,0,0
08/16/2024 09:00:00,OB1,0,0,0,0,0
08/16/2024 09:00:00,HP1,2.02,-6,1438.64,0,0
08/16/2024 10:00:00,GB1,0,0,0,0,0
08/16/2024 10:00:00,OB1,0,0,0,0,0
08/16/2024 10:00:00,HP1,1.8,-6,766.4,0,0
08/16/2024 11:00:00,GB1,0,0,0,0,0
08/16/2024 11:00:00,OB1,0,0,0,0,0
08/16/2024 11:00:00,HP1,1.73,-6,721.29,0,0
08/16/2024 12:00:00,GB1,0,0,0,0,0
08/16/2024 12:00:00,OB1,0,0,0,0,0
08/16/2024 12:00:00,HP1,1.72,-6,740.34,0,0
08/16/2024 13:00:00,GB1,0,0,0,0,0
08/16/2024 13:00:00,OB1,0,0,0,0,0
08/16/2024 13:00:00,HP1,1.62,-6,662.18,0,0
08/16/2024 14:00:00,GB1,0,0,0,0,0
08/16/2024 14:00:00,OB1,0,0,0,0,0
08/16/2024 14:00:00,HP1,1.62,-6,662.18,0,0
08/16/2024 15:00:00,GB1,0,0,0,0,0
08/16/2024 15:00:00,OB1,0,0,0,0,0
08/16/2024 15:00:00,HP1,1.67,-6,685.75,0,0
08/16/2024 16:00:00,GB1,0,0,0,0,0
08/16/2024 16:00:00,OB1,0,0,0,0,0
08/16/2024 16:00:00,HP1,1.61,-6,640.83,0,0
08/16/2024 17:00:00,GB1,0,0,0,0,0
08/16/2024 17:00:00,OB1,0,0,0,0,0
08/16/2024 17:00:00,HP1,1.65,-6,679.77,0,0
08/16/2024 18:00:00,GB1,0,0,0,0,0
08/16/2024 18:00:00,OB1,0,0,0,0,0
08/16/2024 18:00:00,HP1,1.65,-6,788.17,0,0
08/16/2024 19:00:00,GB1,0,0,0,0,0
08/16/2024 19:00:00,OB1,0,0,0,0,0
08/16/2024 19:00:00,HP1,1.67,-6,1548.47,0,0
08/16/2024 20:00:00,GB1,0,0,0,0,0
08/16/2024 20:00:00,OB1,0,0,0,0,0
08/16/2024 20:00:00,HP1,1.68,-6,1749.64,0,0
08/16/2024 21:00:00,GB1,0,0,0,0,0
08/16/2024 21:00:00,OB1,0,0,0,0,0
08/16/2024 21:00:00,HP1,1.62,-6,1772.57,0,0
08/16/2024 22:00:00,GB1,0,0,0,0,0
08/16/2024 22:00:00,OB1,0,0,0,0,0
08/16/2024 22:00:00,HP1,1.61,-6,1662.37,0,0
08/16/2024 23:00:00,GB1,0,0,0,0,0
08/16/2024 23:00:00,OB1,0,0,0,0,0
08/16/2024 23:00:00,HP1,1.7,-6,1602.93,0,0
08/17/2024 00:00:00,GB1,0,0,0,0,0
08/17/2024 00:00:00,OB1,0,0,0,0,0
08/17/2024 00:00:00,HP1,1.71,-6,1397.92,0,0
08/17/2024 01:00:00,GB1,0,0,0,0,0
08/17/2024 01:00:00,OB1,0,0,0,0,0
08/17/2024 01:00:00,HP1,1.75,-6,1369.72,0,0
08/17/2024 02:00:00,GB1,0,0,0,0,0
08/17/2024 02:00:00,OB1,0,0,0,0,0
08/17/2024 02:00:00,HP1,1.66,-6,1152.26,0,0
08/17/2024 03:00:00,GB1,0,0,0,0,0
08/17/2024 03:00:00,OB1,0,0,0,0,0
08/17/2024 03:00:00,HP1,1.64,-6,1126.43,0,0
08/17/2024 04:00:00,GB1,0,0,0,0,0
08/17/2024 04:00:00,OB1,0,0,0,0,0
08/17/2024 04:00:00,HP1,1.7,-6,1292.22,0,0
08/17/2024 05:00:00,GB1,0,0,0,0,0
08/17/2024 05:00:00,OB1,0,0,0,0,0
08/17/2024 05:00:00,HP1,1.78,-6,1433.13,0,0
08/17/2024 06:00:00,GB1,0,0,0,0,0
08/17/2024 06:00:00,OB1,0,0,0,0,0
08/17/2024 06:00:00,HP1,1.8,-6,1647,0,0
08/17/2024 07:00:00,GB1,0,0,0,0,0
08/17/2024 07:00:00,OB1,0,0,0,0,0
08/17/2024 07:00:00,HP1,1.78,-6,1628.7,0,0
08/17/2024 08:00:00,GB1,0,0,0,0,0
08/17/2024 08:00:00,OB1,0,0,0,0,0
08/17/2024 08:00:00,HP1,1.82,-6,1525.52,0,0
08/17/2024 09:00:00,GB1,0,0,0,0,0
08/17/2024 09:00:00,OB1,0,0,0,0,0
08/17/2024 09:00:00,HP1,1.9,-6,1326.26,0,0
08/17/2024 10:00:00,GB1,0,0,0,0,0
08/17/2024 10:00:00,OB1,0,0,0,0,0
